dbid,created,last,upi,version_i,deleted,timestamp,userstamp,ac,version,taxid,id
12,48,162,URS0000712FF8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872747.1:1..79:ncRNA:snopy:Mus_musculus300662,1,10090,1139401579
12,48,162,URS00007194F1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872748.1:1..79:ncRNA:snopy:Mus_musculus300663,1,10090,1139401580
12,48,162,URS0000720D27,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872749.1:1..79:ncRNA:snopy:Mus_musculus300664,1,10090,1139401581
12,48,162,URS00007194F1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872750.1:1..79:ncRNA:snopy:Mus_musculus300665,1,10090,1139401582
12,48,162,URS000066479F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872751.1:1..79:ncRNA:snopy:Mus_musculus300666,1,10090,1139401583
12,48,162,URS000063C195,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872165.1:1..127:ncRNA:snopy:Mus_musculus300667,1,10090,1139401584
12,48,162,URS000085F0E0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872446.1:1..137:ncRNA:snopy:Mus_musculus300668,1,10090,1139401585
12,48,162,URS00006C97E3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872003.1:1..111:ncRNA:snopy:Mus_musculus300669,1,10090,1139401586
12,48,162,URS0000865B12,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872477.1:1..127:ncRNA:snopy:Mus_musculus300670,1,10090,1139401587
12,48,162,URS00006265D3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872212.1:1..132:ncRNA:snopy:Mus_musculus300671,1,10090,1139401588
12,48,162,URS0000727DF8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872095.1:1..134:ncRNA:snopy:Mus_musculus300672,1,10090,1139401589
12,48,162,URS0000671151,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872559.1:1..129:ncRNA:snopy:Mus_musculus300673,1,10090,1139401590
12,48,162,URS00006EAFAA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872776.1:1..89:ncRNA:snopy:Mus_musculus300674,1,10090,1139401591
12,48,162,URS00006B4FE8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872351.1:1..113:ncRNA:snopy:Mus_musculus300675,1,10090,1139401592
12,48,162,URS00006CFB57,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872253.1:1..143:ncRNA:snopy:Mus_musculus300676,1,10090,1139401593
12,48,162,URS00008573A8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872888.1:1..77:ncRNA:snopy:Mus_musculus300677,1,10090,1139401594
12,48,162,URS0000622F6C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872192.1:1..132:ncRNA:snopy:Mus_musculus300678,1,10090,1139401595
12,48,162,URS00006D15B7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872162.1:1..130:ncRNA:snopy:Mus_musculus300679,1,10090,1139401596
12,48,162,URS000070FA13,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872089.1:1..133:ncRNA:snopy:Mus_musculus300680,1,10090,1139401597
12,48,162,URS000070509B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872200.1:1..121:ncRNA:snopy:Mus_musculus300681,1,10090,1139401598
12,48,162,URS00006677F7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872310.1:1..132:ncRNA:snopy:Mus_musculus300682,1,10090,1139401599
12,48,162,URS00006CD351,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872190.1:1..132:ncRNA:snopy:Mus_musculus300683,1,10090,1139401600
12,48,162,URS000067141F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872577.1:1..132:ncRNA:snopy:Mus_musculus300684,1,10090,1139401601
12,48,162,URS00006A6012,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872224.1:1..132:ncRNA:snopy:Mus_musculus300685,1,10090,1139401602
12,48,162,URS00006FE4DE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872257.1:1..135:ncRNA:snopy:Mus_musculus300686,1,10090,1139401603
12,48,162,URS0000665777,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872102.1:1..137:ncRNA:snopy:Mus_musculus300687,1,10090,1139401604
12,48,162,URS00006374E3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872258.1:1..130:ncRNA:snopy:Mus_musculus300688,1,10090,1139401605
12,48,162,URS000072A8DE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872207.1:1..132:ncRNA:snopy:Mus_musculus300689,1,10090,1139401606
12,48,162,URS000070FA81,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872254.1:1..125:ncRNA:snopy:Mus_musculus300690,1,10090,1139401607
12,48,162,URS0000668852,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872011.1:1..123:ncRNA:snopy:Mus_musculus300691,1,10090,1139401608
12,48,162,URS000070A2BF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872088.1:1..133:ncRNA:snopy:Mus_musculus300692,1,10090,1139401609
12,48,162,URS00006730F2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872363.1:1..127:ncRNA:snopy:Mus_musculus300693,1,10090,1139401610
12,48,162,URS00008417C1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872504.1:1..132:ncRNA:snopy:Mus_musculus300694,1,10090,1139401611
12,48,162,URS000068494A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872110.1:1..132:ncRNA:snopy:Mus_musculus300695,1,10090,1139401612
12,48,162,URS00006FBE79,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872126.1:1..132:ncRNA:snopy:Mus_musculus300696,1,10090,1139401613
12,48,162,URS00006508C4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872032.1:1..127:ncRNA:snopy:Mus_musculus300697,1,10090,1139401614
12,48,162,URS00006E23B8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872265.1:1..134:ncRNA:snopy:Mus_musculus300698,1,10090,1139401615
12,48,162,URS0000714D2F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872183.1:1..135:ncRNA:snopy:Mus_musculus300699,1,10090,1139401616
12,48,162,URS00006FFFCC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872344.1:1..136:ncRNA:snopy:Mus_musculus300700,1,10090,1139401617
12,48,162,URS00006B4130,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872307.1:1..128:ncRNA:snopy:Mus_musculus300701,1,10090,1139401618
12,48,162,URS000067698A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872078.1:1..134:ncRNA:snopy:Mus_musculus300702,1,10090,1139401619
12,48,162,URS0000713992,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872575.1:1..131:ncRNA:snopy:Mus_musculus300703,1,10090,1139401620
12,48,162,URS00006DE08E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872375.1:1..121:ncRNA:snopy:Mus_musculus300704,1,10090,1139401621
12,48,162,URS00006C1DAC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872863.1:1..72:ncRNA:snopy:Mus_musculus300705,1,10090,1139401622
12,48,162,URS0000671603,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872899.1:1..77:ncRNA:snopy:Mus_musculus300706,1,10090,1139401623
12,48,162,URS0000837B58,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872501.1:1..129:ncRNA:snopy:Mus_musculus300707,1,10090,1139401624
12,48,162,URS00006EFD75,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872415.1:1..115:ncRNA:snopy:Mus_musculus300708,1,10090,1139401625
12,48,162,URS000072AC47,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872828.1:1..72:ncRNA:snopy:Mus_musculus300709,1,10090,1139401626
12,48,162,URS00002E8D15,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872829.1:1..75:ncRNA:snopy:Mus_musculus300710,1,10090,1139401627
12,48,162,URS000085DE5E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872830.1:1..67:ncRNA:snopy:Mus_musculus300711,1,10090,1139401628
12,48,162,URS00004EB506,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872831.1:1..76:ncRNA:snopy:Mus_musculus300712,1,10090,1139401629
12,48,162,URS0000322EE3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872832.1:1..65:ncRNA:snopy:Mus_musculus300713,1,10090,1139401630
12,48,162,URS00004EC1C6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872834.1:1..69:ncRNA:snopy:Mus_musculus300714,1,10090,1139401631
12,48,162,URS000063A244,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872835.1:1..67:ncRNA:snopy:Mus_musculus300715,1,10090,1139401632
12,48,162,URS0000211861,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872823.1:1..126:ncRNA:snopy:Mus_musculus300716,1,10090,1139401633
12,48,162,URS000064D983,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872270.1:1..129:ncRNA:snopy:Mus_musculus300717,1,10090,1139401634
12,48,162,URS00006338A2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872106.1:1..132:ncRNA:snopy:Mus_musculus300718,1,10090,1139401635
12,48,162,URS0000638FE2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872305.1:1..129:ncRNA:snopy:Mus_musculus300719,1,10090,1139401636
12,48,162,URS00007080C0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872425.1:1..145:ncRNA:snopy:Mus_musculus300720,1,10090,1139401637
12,48,162,URS00006904B8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872908.1:1..87:ncRNA:snopy:Mus_musculus300721,1,10090,1139401638
12,48,162,URS000063F1B2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872244.1:1..126:ncRNA:snopy:Mus_musculus300722,1,10090,1139401639
12,48,162,URS00006A3617,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872261.1:1..129:ncRNA:snopy:Mus_musculus300723,1,10090,1139401640
12,48,162,URS000064290A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872462.1:1..126:ncRNA:snopy:Mus_musculus300724,1,10090,1139401641
12,48,162,URS00006F9794,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872320.1:1..130:ncRNA:snopy:Mus_musculus300725,1,10090,1139401642
12,48,162,URS0000713966,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872549.1:1..137:ncRNA:snopy:Mus_musculus300726,1,10090,1139401643
12,48,162,URS00006E0D4B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872151.1:1..133:ncRNA:snopy:Mus_musculus300727,1,10090,1139401644
12,48,162,URS00007012BC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872214.1:1..132:ncRNA:snopy:Mus_musculus300728,1,10090,1139401645
12,48,162,URS00007168C7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872129.1:1..131:ncRNA:snopy:Mus_musculus300729,1,10090,1139401646
12,48,162,URS00006B7895,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872144.1:1..129:ncRNA:snopy:Mus_musculus300730,1,10090,1139401647
12,48,162,URS00006881D4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872542.1:1..122:ncRNA:snopy:Mus_musculus300731,1,10090,1139401648
12,48,162,URS00006C74EC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872882.1:1..70:ncRNA:snopy:Mus_musculus300732,1,10090,1139401649
12,48,162,URS00006C5E50,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872873.1:1..66:ncRNA:snopy:Mus_musculus300733,1,10090,1139401650
12,48,162,URS0000676303,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872874.1:1..65:ncRNA:snopy:Mus_musculus300734,1,10090,1139401651
12,48,162,URS00006DA595,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872875.1:1..65:ncRNA:snopy:Mus_musculus300735,1,10090,1139401652
12,48,162,URS00006377BA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872335.1:1..126:ncRNA:snopy:Mus_musculus300736,1,10090,1139401653
12,48,162,URS000072E900,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872394.1:1..122:ncRNA:snopy:Mus_musculus300737,1,10090,1139401654
12,48,162,URS000062C3C1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872469.1:1..136:ncRNA:snopy:Mus_musculus300738,1,10090,1139401655
12,48,162,URS00006AA5FF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872920.1:1..137:ncRNA:snopy:Mus_musculus300739,1,10090,1139401656
12,48,162,URS0000654329,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872587.1:1..196:ncRNA:snopy:Mus_musculus300740,1,10090,1139401657
12,48,162,URS000065A093,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872421.1:1..131:ncRNA:snopy:Mus_musculus300741,1,10090,1139401658
12,48,162,URS00006B800F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872509.1:1..130:ncRNA:snopy:Mus_musculus300742,1,10090,1139401659
12,48,162,URS00006E5E23,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872539.1:1..140:ncRNA:snopy:Mus_musculus300743,1,10090,1139401660
12,48,162,URS000072CB42,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871991.1:1..132:ncRNA:snopy:Mus_musculus300744,1,10090,1139401661
12,48,162,URS00006D5DE5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872540.1:1..134:ncRNA:snopy:Mus_musculus300745,1,10090,1139401662
12,48,162,URS00006D358C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872824.1:1..109:ncRNA:snopy:Mus_musculus300746,1,10090,1139401663
12,48,162,URS00006EB54E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872436.1:1..125:ncRNA:snopy:Mus_musculus300747,1,10090,1139401664
12,48,162,URS0000665440,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872909.1:1..91:ncRNA:snopy:Mus_musculus300748,1,10090,1139401665
12,48,162,URS00006755B3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872910.1:1..90:ncRNA:snopy:Mus_musculus300749,1,10090,1139401666
12,48,162,URS00006F41F5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872911.1:1..90:ncRNA:snopy:Mus_musculus300750,1,10090,1139401667
12,48,162,URS00007015C3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872912.1:1..93:ncRNA:snopy:Mus_musculus300751,1,10090,1139401668
12,48,162,URS0000159992,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872839.1:1..87:ncRNA:snopy:Mus_musculus300752,1,10090,1139401669
12,48,162,URS0000631781,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872838.1:1..90:ncRNA:snopy:Mus_musculus300753,1,10090,1139401670
12,48,162,URS000068A2BA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872837.1:1..70:ncRNA:snopy:Mus_musculus300754,1,10090,1139401671
12,48,162,URS00006AEA4E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872934.1:1..84:ncRNA:snopy:Mus_musculus300755,1,10090,1139401672
12,48,162,URS0000839FAE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872836.1:1..81:ncRNA:snopy:Mus_musculus300756,1,10090,1139401673
12,48,162,URS000067EC1A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872541.1:1..137:ncRNA:snopy:Mus_musculus300757,1,10090,1139401674
12,48,162,URS000065BC75,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872395.1:1..109:ncRNA:snopy:Mus_musculus300758,1,10090,1139401675
12,48,162,URS00004AC450,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872811.1:1..145:ncRNA:snopy:Mus_musculus300759,1,10090,1139401676
12,48,162,URS000041E86C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872812.1:1..148:ncRNA:snopy:Mus_musculus300760,1,10090,1139401677
12,48,162,URS00006F3E7D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872387.1:1..132:ncRNA:snopy:Mus_musculus300761,1,10090,1139401678
12,48,162,URS00006C4832,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872388.1:1..130:ncRNA:snopy:Mus_musculus300762,1,10090,1139401679
12,48,162,URS000063B5E5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871977.1:1..133:ncRNA:snopy:Mus_musculus300763,1,10090,1139401680
12,48,162,URS0000663F73,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872356.1:1..184:ncRNA:snopy:Mus_musculus300764,1,10090,1139401681
12,48,162,URS00006A8D3B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872357.1:1..114:ncRNA:snopy:Mus_musculus300765,1,10090,1139401682
12,48,162,URS000068986E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871989.1:1..129:ncRNA:snopy:Mus_musculus300766,1,10090,1139401683
12,48,162,URS000065DDA8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872390.1:1..130:ncRNA:snopy:Mus_musculus300767,1,10090,1139401684
12,48,162,URS000069196F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872482.1:1..137:ncRNA:snopy:Mus_musculus300768,1,10090,1139401685
12,48,162,URS00006FC25F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872484.1:1..127:ncRNA:snopy:Mus_musculus300769,1,10090,1139401686
12,48,162,URS000069FE6B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871983.1:1..131:ncRNA:snopy:Mus_musculus300770,1,10090,1139401687
12,48,162,URS0000628280,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872822.1:1..94:ncRNA:snopy:Mus_musculus300771,1,10090,1139401688
12,48,162,URS00006CD496,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872522.1:1..132:ncRNA:snopy:Mus_musculus300772,1,10090,1139401689
12,48,162,URS0000643736,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872523.1:1..132:ncRNA:snopy:Mus_musculus300773,1,10090,1139401690
12,48,162,URS00006A9C87,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872565.1:1..121:ncRNA:snopy:Mus_musculus300774,1,10090,1139401691
12,48,162,URS00006EC550,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872468.1:1..133:ncRNA:snopy:Mus_musculus300775,1,10090,1139401692
12,48,162,URS00006E2BEC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872453.1:1..134:ncRNA:snopy:Mus_musculus300776,1,10090,1139401693
12,48,162,URS0000729040,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872618.1:1..71:ncRNA:snopy:Mus_musculus300778,1,10090,1139401694
12,48,162,URS00006AAF40,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872378.1:1..129:ncRNA:snopy:Mus_musculus300779,1,10090,1139401695
12,48,162,URS00006DC9EA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872513.1:1..137:ncRNA:snopy:Mus_musculus300780,1,10090,1139401696
12,48,162,URS0000678ECC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872411.1:1..130:ncRNA:snopy:Mus_musculus300781,1,10090,1139401697
12,48,162,URS00006DB8ED,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872889.1:1..87:ncRNA:snopy:Mus_musculus300782,1,10090,1139401698
12,48,162,URS00006FC944,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872890.1:1..84:ncRNA:snopy:Mus_musculus300783,1,10090,1139401699
12,48,162,URS000062FA02,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872864.1:1..78:ncRNA:snopy:Mus_musculus300784,1,10090,1139401700
12,48,162,URS000066DBC7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872437.1:1..132:ncRNA:snopy:Mus_musculus300785,1,10090,1139401701
12,48,162,URS000085CDCD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872376.1:1..113:ncRNA:snopy:Mus_musculus300786,1,10090,1139401702
12,48,162,URS00006886D5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872377.1:1..122:ncRNA:snopy:Mus_musculus300787,1,10090,1139401703
12,48,162,URS00006CF21C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872601.1:1..133:ncRNA:snopy:Mus_musculus300788,1,10090,1139401704
12,48,162,URS000053D4AB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872821.1:1..80:ncRNA:snopy:Mus_musculus300789,1,10090,1139401705
12,48,162,URS000062F161,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872901.1:1..70:ncRNA:snopy:Mus_musculus300790,1,10090,1139401706
12,48,162,URS000070FDEE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871988.1:1..131:ncRNA:snopy:Mus_musculus300791,1,10090,1139401707
12,48,162,URS00007001C6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872931.1:1..109:ncRNA:snopy:Mus_musculus300792,1,10090,1139401708
12,48,162,URS000070A7D7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872503.1:1..126:ncRNA:snopy:Mus_musculus300793,1,10090,1139401709
12,48,162,URS00007254B7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872428.1:1..140:ncRNA:snopy:Mus_musculus300794,1,10090,1139401710
12,48,162,URS0000669D2D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872895.1:1..80:ncRNA:snopy:Mus_musculus300795,1,10090,1139401711
12,48,162,URS0000622BBE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872896.1:1..62:ncRNA:snopy:Mus_musculus300796,1,10090,1139401712
12,48,162,URS00006A36AB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872826.1:1..83:ncRNA:snopy:Mus_musculus300797,1,10090,1139401713
12,48,162,URS00006AA2CD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871984.1:1..134:ncRNA:snopy:Mus_musculus300798,1,10090,1139401714
12,48,162,URS0000729FE8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872417.1:1..132:ncRNA:snopy:Mus_musculus300799,1,10090,1139401715
12,48,162,URS00006CE6D0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872338.1:1..132:ncRNA:snopy:Mus_musculus300800,1,10090,1139401716
12,48,162,URS00006995E4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872440.1:1..125:ncRNA:snopy:Mus_musculus300801,1,10090,1139401717
12,48,162,URS00006EDCD4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871976.1:1..146:ncRNA:snopy:Mus_musculus300802,1,10090,1139401718
12,48,162,URS000065E8C9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872407.1:1..109:ncRNA:snopy:Mus_musculus300803,1,10090,1139401719
12,48,162,URS00006CE6D0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872339.1:1..132:ncRNA:snopy:Mus_musculus300804,1,10090,1139401720
12,48,162,URS000065CC69,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872384.1:1..130:ncRNA:snopy:Mus_musculus300805,1,10090,1139401721
12,48,162,URS000067CD9D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872443.1:1..135:ncRNA:snopy:Mus_musculus300806,1,10090,1139401722
12,48,162,URS000071919E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872533.1:1..131:ncRNA:snopy:Mus_musculus300807,1,10090,1139401723
12,48,162,URS000067F0FA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872847.1:1..70:ncRNA:snopy:Mus_musculus300808,1,10090,1139401724
12,48,162,URS00006E77EB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872465.1:1..136:ncRNA:snopy:Mus_musculus300809,1,10090,1139401725
12,48,162,URS00006A8FEB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872474.1:1..135:ncRNA:snopy:Mus_musculus300810,1,10090,1139401726
12,48,162,URS00006295E4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872599.1:1..131:ncRNA:snopy:Mus_musculus300811,1,10090,1139401727
12,48,162,URS00006FC13B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872891.1:1..85:ncRNA:snopy:Mus_musculus300812,1,10090,1139401728
12,48,162,URS000068BC5D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872623.1:1..89:ncRNA:snopy:Mus_musculus300813,1,10090,1139401729
12,48,162,URS000065E2B2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872624.1:1..76:ncRNA:snopy:Mus_musculus300814,1,10090,1139401730
12,48,162,URS000068FF80,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872493.1:1..148:ncRNA:snopy:Mus_musculus300815,1,10090,1139401731
12,48,162,URS0000850A1E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871971.1:1..83:ncRNA:snopy:Mus_musculus300816,1,10090,1139401732
12,48,162,URS0000659D97,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871980.1:1..134:ncRNA:snopy:Mus_musculus300817,1,10090,1139401733
12,48,162,URS00006AF4FE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872887.1:1..80:ncRNA:snopy:Mus_musculus300818,1,10090,1139401734
12,48,162,URS0000836880,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872819.1:1..72:ncRNA:snopy:Mus_musculus300819,1,10090,1139401735
12,48,162,URS0000651DB5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872820.1:1..76:ncRNA:snopy:Mus_musculus300820,1,10090,1139401736
12,48,162,URS00006C4FF9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872598.1:1..197:ncRNA:snopy:Mus_musculus300821,1,10090,1139401737
12,48,162,URS00006B2ED9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872930.1:1..110:ncRNA:snopy:Mus_musculus300822,1,10090,1139401738
12,48,162,URS00006B39CB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872373.1:1..120:ncRNA:snopy:Mus_musculus300823,1,10090,1139401739
12,48,162,URS00006AF7DB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872414.1:1..135:ncRNA:snopy:Mus_musculus300824,1,10090,1139401740
12,48,162,URS0000712279,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872392.1:1..130:ncRNA:snopy:Mus_musculus300825,1,10090,1139401741
12,48,162,URS00006A25F1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872470.1:1..134:ncRNA:snopy:Mus_musculus300826,1,10090,1139401742
12,48,162,URS00006A2337,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871993.1:1..128:ncRNA:snopy:Mus_musculus300827,1,10090,1139401743
12,48,162,URS0000862EF5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872419.1:1..135:ncRNA:snopy:Mus_musculus300828,1,10090,1139401744
12,48,162,URS0000712D90,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872536.1:1..131:ncRNA:snopy:Mus_musculus300829,1,10090,1139401745
12,48,162,URS00006C8D0B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872524.1:1..144:ncRNA:snopy:Mus_musculus300830,1,10090,1139401746
12,48,162,URS000071B947,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872329.1:1..130:ncRNA:snopy:Mus_musculus300831,1,10090,1139401747
