dbid,created,last,upi,version_i,deleted,timestamp,userstamp,ac,version,taxid,id,Cluster_Asignado
12,48,162,URS0000713966,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872549.1:1..137:ncRNA:snopy:Mus_musculus300726,1,10090,1139401643,1
12,48,162,URS00006E0D4B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872151.1:1..133:ncRNA:snopy:Mus_musculus300727,1,10090,1139401644,1
12,48,162,URS00007012BC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872214.1:1..132:ncRNA:snopy:Mus_musculus300728,1,10090,1139401645,1
12,48,162,URS00007168C7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872129.1:1..131:ncRNA:snopy:Mus_musculus300729,1,10090,1139401646,1
12,48,162,URS00006B7895,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872144.1:1..129:ncRNA:snopy:Mus_musculus300730,1,10090,1139401647,1
12,48,162,URS00006881D4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872542.1:1..122:ncRNA:snopy:Mus_musculus300731,1,10090,1139401648,1
12,48,162,URS00006C74EC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872882.1:1..70:ncRNA:snopy:Mus_musculus300732,1,10090,1139401649,1
12,48,162,URS00006C5E50,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872873.1:1..66:ncRNA:snopy:Mus_musculus300733,1,10090,1139401650,1
12,48,162,URS0000676303,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872874.1:1..65:ncRNA:snopy:Mus_musculus300734,1,10090,1139401651,1
12,48,162,URS00006DA595,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872875.1:1..65:ncRNA:snopy:Mus_musculus300735,1,10090,1139401652,1
12,48,162,URS00006377BA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872335.1:1..126:ncRNA:snopy:Mus_musculus300736,1,10090,1139401653,1
12,48,162,URS000072E900,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872394.1:1..122:ncRNA:snopy:Mus_musculus300737,1,10090,1139401654,1
12,48,162,URS000062C3C1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872469.1:1..136:ncRNA:snopy:Mus_musculus300738,1,10090,1139401655,1
12,48,162,URS00006AA5FF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872920.1:1..137:ncRNA:snopy:Mus_musculus300739,1,10090,1139401656,1
12,48,162,URS0000654329,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872587.1:1..196:ncRNA:snopy:Mus_musculus300740,1,10090,1139401657,1
12,48,162,URS000065A093,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872421.1:1..131:ncRNA:snopy:Mus_musculus300741,1,10090,1139401658,1
12,48,162,URS00006B800F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872509.1:1..130:ncRNA:snopy:Mus_musculus300742,1,10090,1139401659,1
12,48,162,URS00006E5E23,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872539.1:1..140:ncRNA:snopy:Mus_musculus300743,1,10090,1139401660,1
12,48,162,URS000072CB42,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871991.1:1..132:ncRNA:snopy:Mus_musculus300744,1,10090,1139401661,1
12,48,162,URS00006D5DE5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872540.1:1..134:ncRNA:snopy:Mus_musculus300745,1,10090,1139401662,1
12,48,162,URS00006D358C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872824.1:1..109:ncRNA:snopy:Mus_musculus300746,1,10090,1139401663,1
12,48,162,URS00006EB54E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872436.1:1..125:ncRNA:snopy:Mus_musculus300747,1,10090,1139401664,1
12,48,162,URS0000665440,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872909.1:1..91:ncRNA:snopy:Mus_musculus300748,1,10090,1139401665,1
12,48,162,URS00006755B3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872910.1:1..90:ncRNA:snopy:Mus_musculus300749,1,10090,1139401666,1
12,48,162,URS00006F41F5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872911.1:1..90:ncRNA:snopy:Mus_musculus300750,1,10090,1139401667,1
12,48,162,URS00007015C3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872912.1:1..93:ncRNA:snopy:Mus_musculus300751,1,10090,1139401668,1
12,48,162,URS0000159992,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872839.1:1..87:ncRNA:snopy:Mus_musculus300752,1,10090,1139401669,1
12,48,162,URS0000631781,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872838.1:1..90:ncRNA:snopy:Mus_musculus300753,1,10090,1139401670,1
12,48,162,URS000068A2BA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872837.1:1..70:ncRNA:snopy:Mus_musculus300754,1,10090,1139401671,1
12,48,162,URS00006AEA4E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872934.1:1..84:ncRNA:snopy:Mus_musculus300755,1,10090,1139401672,1
12,48,162,URS0000839FAE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872836.1:1..81:ncRNA:snopy:Mus_musculus300756,1,10090,1139401673,1
12,48,162,URS000067EC1A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872541.1:1..137:ncRNA:snopy:Mus_musculus300757,1,10090,1139401674,1
12,48,162,URS000065BC75,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872395.1:1..109:ncRNA:snopy:Mus_musculus300758,1,10090,1139401675,1
12,48,162,URS00004AC450,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872811.1:1..145:ncRNA:snopy:Mus_musculus300759,1,10090,1139401676,1
12,48,162,URS000041E86C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872812.1:1..148:ncRNA:snopy:Mus_musculus300760,1,10090,1139401677,1
12,48,162,URS00006F3E7D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872387.1:1..132:ncRNA:snopy:Mus_musculus300761,1,10090,1139401678,1
12,48,162,URS00006C4832,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872388.1:1..130:ncRNA:snopy:Mus_musculus300762,1,10090,1139401679,1
12,48,162,URS000063B5E5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871977.1:1..133:ncRNA:snopy:Mus_musculus300763,1,10090,1139401680,1
12,48,162,URS0000663F73,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872356.1:1..184:ncRNA:snopy:Mus_musculus300764,1,10090,1139401681,1
12,48,162,URS00006A8D3B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872357.1:1..114:ncRNA:snopy:Mus_musculus300765,1,10090,1139401682,1
12,48,162,URS000068986E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871989.1:1..129:ncRNA:snopy:Mus_musculus300766,1,10090,1139401683,1
12,48,162,URS000065DDA8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872390.1:1..130:ncRNA:snopy:Mus_musculus300767,1,10090,1139401684,1
12,48,162,URS000069196F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872482.1:1..137:ncRNA:snopy:Mus_musculus300768,1,10090,1139401685,1
12,48,162,URS00006FC25F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872484.1:1..127:ncRNA:snopy:Mus_musculus300769,1,10090,1139401686,1
12,48,162,URS000069FE6B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871983.1:1..131:ncRNA:snopy:Mus_musculus300770,1,10090,1139401687,1
12,48,162,URS0000628280,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872822.1:1..94:ncRNA:snopy:Mus_musculus300771,1,10090,1139401688,1
12,48,162,URS00006CD496,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872522.1:1..132:ncRNA:snopy:Mus_musculus300772,1,10090,1139401689,1
12,48,162,URS0000643736,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872523.1:1..132:ncRNA:snopy:Mus_musculus300773,1,10090,1139401690,1
12,48,162,URS00006A9C87,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872565.1:1..121:ncRNA:snopy:Mus_musculus300774,1,10090,1139401691,1
12,48,162,URS00006EC550,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872468.1:1..133:ncRNA:snopy:Mus_musculus300775,1,10090,1139401692,1
12,48,162,URS00006E2BEC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872453.1:1..134:ncRNA:snopy:Mus_musculus300776,1,10090,1139401693,1
12,48,162,URS0000729040,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872618.1:1..71:ncRNA:snopy:Mus_musculus300778,1,10090,1139401694,1
12,48,162,URS00006AAF40,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872378.1:1..129:ncRNA:snopy:Mus_musculus300779,1,10090,1139401695,1
12,48,162,URS00006DC9EA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872513.1:1..137:ncRNA:snopy:Mus_musculus300780,1,10090,1139401696,1
12,48,162,URS0000678ECC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872411.1:1..130:ncRNA:snopy:Mus_musculus300781,1,10090,1139401697,1
12,48,162,URS00006DB8ED,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872889.1:1..87:ncRNA:snopy:Mus_musculus300782,1,10090,1139401698,1
12,48,162,URS00006FC944,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872890.1:1..84:ncRNA:snopy:Mus_musculus300783,1,10090,1139401699,1
12,48,162,URS000062FA02,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872864.1:1..78:ncRNA:snopy:Mus_musculus300784,1,10090,1139401700,1
12,48,162,URS000066DBC7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872437.1:1..132:ncRNA:snopy:Mus_musculus300785,1,10090,1139401701,1
12,48,162,URS000085CDCD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872376.1:1..113:ncRNA:snopy:Mus_musculus300786,1,10090,1139401702,1
12,48,162,URS00006886D5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872377.1:1..122:ncRNA:snopy:Mus_musculus300787,1,10090,1139401703,1
12,48,162,URS00006CF21C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872601.1:1..133:ncRNA:snopy:Mus_musculus300788,1,10090,1139401704,1
12,48,162,URS000053D4AB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872821.1:1..80:ncRNA:snopy:Mus_musculus300789,1,10090,1139401705,1
12,48,162,URS000062F161,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872901.1:1..70:ncRNA:snopy:Mus_musculus300790,1,10090,1139401706,1
12,48,162,URS000070FDEE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871988.1:1..131:ncRNA:snopy:Mus_musculus300791,1,10090,1139401707,1
12,48,162,URS00007001C6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872931.1:1..109:ncRNA:snopy:Mus_musculus300792,1,10090,1139401708,1
12,48,162,URS000070A7D7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872503.1:1..126:ncRNA:snopy:Mus_musculus300793,1,10090,1139401709,1
12,48,162,URS00007254B7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872428.1:1..140:ncRNA:snopy:Mus_musculus300794,1,10090,1139401710,1
12,48,162,URS0000669D2D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872895.1:1..80:ncRNA:snopy:Mus_musculus300795,1,10090,1139401711,1
12,48,162,URS0000622BBE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872896.1:1..62:ncRNA:snopy:Mus_musculus300796,1,10090,1139401712,1
12,48,162,URS00006A36AB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872826.1:1..83:ncRNA:snopy:Mus_musculus300797,1,10090,1139401713,1
12,48,162,URS00006AA2CD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871984.1:1..134:ncRNA:snopy:Mus_musculus300798,1,10090,1139401714,1
12,48,162,URS0000729FE8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872417.1:1..132:ncRNA:snopy:Mus_musculus300799,1,10090,1139401715,1
12,48,162,URS00006CE6D0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872338.1:1..132:ncRNA:snopy:Mus_musculus300800,1,10090,1139401716,1
12,48,162,URS00006995E4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872440.1:1..125:ncRNA:snopy:Mus_musculus300801,1,10090,1139401717,1
12,48,162,URS00006EDCD4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871976.1:1..146:ncRNA:snopy:Mus_musculus300802,1,10090,1139401718,1
12,48,162,URS000065E8C9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872407.1:1..109:ncRNA:snopy:Mus_musculus300803,1,10090,1139401719,1
12,48,162,URS00006CE6D0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872339.1:1..132:ncRNA:snopy:Mus_musculus300804,1,10090,1139401720,1
12,48,162,URS000065CC69,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872384.1:1..130:ncRNA:snopy:Mus_musculus300805,1,10090,1139401721,1
12,48,162,URS000067CD9D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872443.1:1..135:ncRNA:snopy:Mus_musculus300806,1,10090,1139401722,1
12,48,162,URS000071919E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872533.1:1..131:ncRNA:snopy:Mus_musculus300807,1,10090,1139401723,1
12,48,162,URS000067F0FA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872847.1:1..70:ncRNA:snopy:Mus_musculus300808,1,10090,1139401724,1
12,48,162,URS00006E77EB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872465.1:1..136:ncRNA:snopy:Mus_musculus300809,1,10090,1139401725,1
12,48,162,URS00006A8FEB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872474.1:1..135:ncRNA:snopy:Mus_musculus300810,1,10090,1139401726,1
12,48,162,URS00006295E4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872599.1:1..131:ncRNA:snopy:Mus_musculus300811,1,10090,1139401727,1
12,48,162,URS00006FC13B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872891.1:1..85:ncRNA:snopy:Mus_musculus300812,1,10090,1139401728,1
12,48,162,URS000068BC5D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872623.1:1..89:ncRNA:snopy:Mus_musculus300813,1,10090,1139401729,1
12,48,162,URS000065E2B2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872624.1:1..76:ncRNA:snopy:Mus_musculus300814,1,10090,1139401730,1
12,48,162,URS000068FF80,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872493.1:1..148:ncRNA:snopy:Mus_musculus300815,1,10090,1139401731,1
12,48,162,URS0000850A1E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871971.1:1..83:ncRNA:snopy:Mus_musculus300816,1,10090,1139401732,1
12,48,162,URS0000659D97,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871980.1:1..134:ncRNA:snopy:Mus_musculus300817,1,10090,1139401733,1
12,48,162,URS00006AF4FE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872887.1:1..80:ncRNA:snopy:Mus_musculus300818,1,10090,1139401734,1
12,48,162,URS0000836880,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872819.1:1..72:ncRNA:snopy:Mus_musculus300819,1,10090,1139401735,1
12,48,162,URS0000651DB5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872820.1:1..76:ncRNA:snopy:Mus_musculus300820,1,10090,1139401736,1
12,48,162,URS00006C4FF9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872598.1:1..197:ncRNA:snopy:Mus_musculus300821,1,10090,1139401737,1
12,48,162,URS00006B2ED9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872930.1:1..110:ncRNA:snopy:Mus_musculus300822,1,10090,1139401738,1
12,48,162,URS00006B39CB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872373.1:1..120:ncRNA:snopy:Mus_musculus300823,1,10090,1139401739,1
12,48,162,URS00006AF7DB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872414.1:1..135:ncRNA:snopy:Mus_musculus300824,1,10090,1139401740,1
12,48,162,URS0000712279,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872392.1:1..130:ncRNA:snopy:Mus_musculus300825,1,10090,1139401741,1
12,48,162,URS00006A25F1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872470.1:1..134:ncRNA:snopy:Mus_musculus300826,1,10090,1139401742,1
12,48,162,URS00006A2337,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871993.1:1..128:ncRNA:snopy:Mus_musculus300827,1,10090,1139401743,1
12,48,162,URS0000862EF5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872419.1:1..135:ncRNA:snopy:Mus_musculus300828,1,10090,1139401744,1
12,48,162,URS0000712D90,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872536.1:1..131:ncRNA:snopy:Mus_musculus300829,1,10090,1139401745,1
12,48,162,URS00006C8D0B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872524.1:1..144:ncRNA:snopy:Mus_musculus300830,1,10090,1139401746,1
12,48,162,URS000071B947,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872329.1:1..130:ncRNA:snopy:Mus_musculus300831,1,10090,1139401747,1
12,48,162,URS00006688B6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872878.1:1..71:ncRNA:snopy:Mus_musculus300832,1,10090,1139401748,1
12,48,162,URS000064E867,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872568.1:1..137:ncRNA:snopy:Mus_musculus300833,1,10090,1139401749,1
12,48,162,URS000070F66C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872586.1:1..120:ncRNA:snopy:Mus_musculus300834,1,10090,1139401750,1
12,48,162,URS0000635991,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872413.1:1..128:ncRNA:snopy:Mus_musculus300835,1,10090,1139401751,1
12,48,162,URS00006FCA18,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871975.1:1..128:ncRNA:snopy:Mus_musculus300836,1,10090,1139401752,1
12,48,162,URS00006376B1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872330.1:1..132:ncRNA:snopy:Mus_musculus300837,1,10090,1139401753,1
12,48,162,URS0000649B0E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872331.1:1..130:ncRNA:snopy:Mus_musculus300838,1,10090,1139401754,1
12,48,162,URS00006B9287,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872566.1:1..118:ncRNA:snopy:Mus_musculus300839,1,10090,1139401755,1
12,48,162,URS00006B3532,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872418.1:1..137:ncRNA:snopy:Mus_musculus300840,1,10090,1139401756,1
12,48,162,URS00006FAF62,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872420.1:1..131:ncRNA:snopy:Mus_musculus300841,1,10090,1139401757,1
12,48,162,URS0000686EBF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872412.1:1..129:ncRNA:snopy:Mus_musculus300842,1,10090,1139401758,1
12,48,162,URS000084452F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872616.1:1..74:ncRNA:snopy:Mus_musculus300843,1,10090,1139401759,1
12,48,162,URS00006E82CC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872617.1:1..74:ncRNA:snopy:Mus_musculus300844,1,10090,1139401760,1
12,48,162,URS0000650E38,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872925.1:1..65:ncRNA:snopy:Mus_musculus300845,1,10090,1139401761,1
12,48,162,URS00006AC861,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872843.1:1..64:ncRNA:snopy:Mus_musculus300846,1,10090,1139401762,1
12,48,162,URS000065A4F0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872483.1:1..246:ncRNA:snopy:Mus_musculus300847,1,10090,1139401763,1
12,48,162,URS0000676CE8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872609.1:1..145:ncRNA:snopy:Mus_musculus300848,1,10090,1139401764,1
12,48,162,URS0000670879,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872427.1:1..134:ncRNA:snopy:Mus_musculus300849,1,10090,1139401765,1
12,48,162,URS0000650BB7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872432.1:1..137:ncRNA:snopy:Mus_musculus300850,1,10090,1139401766,1
12,48,162,URS000084FCA9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872876.1:1..73:ncRNA:snopy:Mus_musculus300851,1,10090,1139401767,1
12,48,162,URS00006BAFC0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872892.1:1..81:ncRNA:snopy:Mus_musculus300852,1,10090,1139401768,1
12,48,162,URS000066F860,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871986.1:1..132:ncRNA:snopy:Mus_musculus300853,1,10090,1139401769,1
12,48,162,URS000070D889,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872585.1:1..132:ncRNA:snopy:Mus_musculus300854,1,10090,1139401770,1
12,48,162,URS00006DDE9D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872334.1:1..132:ncRNA:snopy:Mus_musculus300855,1,10090,1139401771,1
12,48,162,URS00006FD88E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871973.1:1..127:ncRNA:snopy:Mus_musculus300856,1,10090,1139401772,1
12,48,162,URS0000671D4B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872932.1:1..94:ncRNA:snopy:Mus_musculus300857,1,10090,1139401773,1
12,48,162,URS000066CE2B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872850.1:1..64:ncRNA:snopy:Mus_musculus300858,1,10090,1139401774,1
12,48,162,URS000062B00D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872341.1:1..138:ncRNA:snopy:Mus_musculus300859,1,10090,1139401775,1
12,48,162,URS00006AEDEF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872342.1:1..137:ncRNA:snopy:Mus_musculus300860,1,10090,1139401776,1
12,48,162,URS0000865CD2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872588.1:1..183:ncRNA:snopy:Mus_musculus300861,1,10090,1139401777,1
12,48,162,URS000068D0E6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872485.1:1..130:ncRNA:snopy:Mus_musculus300862,1,10090,1139401778,1
12,48,162,URS0000656DBD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872359.1:1..122:ncRNA:snopy:Mus_musculus300863,1,10090,1139401779,1
12,48,162,URS0000659250,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872343.1:1..136:ncRNA:snopy:Mus_musculus300864,1,10090,1139401780,1
12,48,162,URS0000667DC1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872367.1:1..133:ncRNA:snopy:Mus_musculus300865,1,10090,1139401781,1
12,48,162,URS000065FBBF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872366.1:1..133:ncRNA:snopy:Mus_musculus300866,1,10090,1139401782,1
12,48,162,URS000085E7E5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872441.1:1..130:ncRNA:snopy:Mus_musculus300867,1,10090,1139401783,1
12,48,162,URS00006683C9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872534.1:1..132:ncRNA:snopy:Mus_musculus300869,1,10090,1139401784,1
12,48,162,URS0000634041,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872333.1:1..130:ncRNA:snopy:Mus_musculus300870,1,10090,1139401785,1
12,48,162,URS00006561A2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872605.1:1..126:ncRNA:snopy:Mus_musculus300872,1,10090,1139401786,1
12,48,162,URS0000729C4F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872885.1:1..75:ncRNA:snopy:Mus_musculus300873,1,10090,1139401787,1
12,48,162,URS000068BED8,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872507.1:1..125:ncRNA:snopy:Mus_musculus300874,1,10090,1139401788,1
12,48,162,URS000068C595,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872508.1:1..129:ncRNA:snopy:Mus_musculus300875,1,10090,1139401789,1
12,48,162,URS00006A56AB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872429.1:1..139:ncRNA:snopy:Mus_musculus300876,1,10090,1139401790,1
12,48,162,URS0000640C1A,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871995.1:1..134:ncRNA:snopy:Mus_musculus300877,1,10090,1139401791,1
12,48,162,URS00006F44DC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872606.1:1..144:ncRNA:snopy:Mus_musculus300878,1,10090,1139401792,1
12,48,162,URS000071FF4E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872423.1:1..147:ncRNA:snopy:Mus_musculus300879,1,10090,1139401793,1
12,48,162,URS00006CECE6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871992.1:1..132:ncRNA:snopy:Mus_musculus300880,1,10090,1139401794,1
12,48,162,URS00006E64E6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872567.1:1..135:ncRNA:snopy:Mus_musculus300881,1,10090,1139401795,1
12,48,162,URS00006A65D4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872350.1:1..136:ncRNA:snopy:Mus_musculus300882,1,10090,1139401796,1
12,48,162,URS0000711CED,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872358.1:1..130:ncRNA:snopy:Mus_musculus300883,1,10090,1139401797,1
12,48,162,URS0000852361,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872929.1:1..297:ncRNA:snopy:Mus_musculus300884,1,10090,1139401798,1
12,48,162,URS000084F20F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872621.1:1..83:ncRNA:snopy:Mus_musculus300886,1,10090,1139401799,1
12,48,162,URS0000724D74,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872807.1:1..86:ncRNA:snopy:Mus_musculus300887,1,10090,1139401800,1
12,48,162,URS0000682F16,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872808.1:1..86:ncRNA:snopy:Mus_musculus300888,1,10090,1139401801,1
12,48,162,URS0000843A19,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872809.1:1..90:ncRNA:snopy:Mus_musculus300889,1,10090,1139401802,1
12,48,162,URS0000696030,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872816.1:1..68:ncRNA:snopy:Mus_musculus300890,1,10090,1139401803,1
12,48,162,URS0000727BD6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872813.1:1..99:ncRNA:snopy:Mus_musculus300891,1,10090,1139401804,1
12,48,162,URS000070A3B6,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872817.1:1..71:ncRNA:snopy:Mus_musculus300892,1,10090,1139401805,1
12,48,162,URS00006BD5AE,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872814.1:1..99:ncRNA:snopy:Mus_musculus300893,1,10090,1139401806,1
12,48,162,URS00006ABD30,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872818.1:1..71:ncRNA:snopy:Mus_musculus300894,1,10090,1139401807,1
